fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
15.423433639450678,0.8183626699340423,0.5941479772557458,11.983362942568235,0.1279668182430842,110.5707350955135,321.6512557446637,2.3162075903823416,5.369780146605756,0.9815573312130119,24.62634527358118,3
12.740326091961899,0.5237523197201851,0.6472989312440101,10.663626287389286,0.09083488500088319,116.40821491527076,394.82412538555957,1.8742370939601614,5.0715334596806185,0.9673077464191538,25.481532600964584,3
17.14592021781393,0.8018249123567132,0.714221020646083,12.463960245845186,0.1067431108197187,124.95165552876398,363.50540192327367,1.5338595909456176,7.643293953687848,0.7250013159075431,18.854382193456864,3
14.679849507231479,0.5794415909107877,0.5789581308752206,13.78505134039019,0.09443875807260244,87.18302443217395,281.7756813597249,2.071015253184412,7.730482987668774,0.8306620268352243,17.54640472993289,3
16.56434855769703,0.7946764246147767,0.8267823313214149,11.426171670766498,0.11903471165496005,119.03662639548116,284.20742101351095,1.7312619596805487,6.102130802131496,0.940277479678141,17.15301696948532,3
13.693262537406069,0.7760775694940365,0.6878561648483144,15.743202625711433,0.13251219978744425,132.53138892268635,309.1185767545596,2.326366797363019,7.098173864906135,0.9448796429457637,21.091432984316718,3
14.150172931784802,0.7121788713109809,0.7176902231213961,15.31291041759182,0.10827850618386711,89.6302259048733,302.84657008759325,1.9906853449518251,6.9437744868373015,0.9444742458126375,24.4118212810125,3
18.231237456518652,0.764488129414673,0.5796852241349403,14.831616133900976,0.13565489707759146,96.20578978223628,418.9501240234451,2.386593592625058,6.417614112004349,1.1759537188797669,25.101186548297186,3
12.150047905765444,0.7588708684712833,0.7533119174187228,10.568766406182625,0.09973617245190132,109.89696871286748,400.8588303582285,2.4833356366635053,4.950325335591831,0.8269979678459846,19.76915071224613,3
16.390752649375337,0.81594338441021,0.6648673859825136,14.053298623435943,0.08917666881532733,106.32323802651197,388.05599717628604,1.634898284083805,5.552101611577053,1.0852822057669989,23.690791538123776,3
16.220541966249552,0.7172999803059115,0.6638152763734018,11.573953769771244,0.11290884974347744,127.05504763655833,344.3816896689823,1.6585199444800596,7.791127304708327,1.0045433553689158,22.54560130075371,3
11.529480014788305,0.7992699756962771,0.6687921314276637,15.375368228692693,0.10663197049958145,88.1341367886999,262.49884530433843,1.961498767334293,6.338971610299499,1.1341334661679556,18.920115569471168,3
11.85387239172126,0.6786494755279042,0.6343625963567487,12.040062704974822,0.09852986852067637,85.14027043679069,347.9841175962549,1.5923026458963068,7.216002632502267,0.8073004735085997,24.519195216986,3
14.493374675849582,0.7289605296379404,0.8341985871459172,10.405302233780978,0.1178140392531741,97.19950373812556,372.2216705708989,2.1297392647886544,5.0419975001187085,0.7850878052561043,22.68853931908689,3
14.606919439110627,0.5983121604195911,0.8251041685321079,12.05368632589606,0.11119638676253155,102.13709904288942,327.6540653796839,1.9343819249753968,7.227960096084676,1.0134208475014637,15.740887031651038,3
18.831567314577317,0.6880499407167822,0.5737669651531687,12.962451923796866,0.12645682947928563,86.80711782705023,383.35136167005174,1.9826596102663385,7.140056227860387,0.9404574882737942,24.037838029939792,3
18.262088974088954,0.6951123911738334,0.7501027920663808,15.437091253576973,0.11823406088702151,85.33085750332404,412.1974996767133,2.115777775346224,7.049489889787628,0.8890153578506281,25.611551114353894,3
18.98455063330211,0.7877134347980228,0.5415852437393088,11.658726257806808,0.13460365722810197,105.58569177408037,312.3022464074781,1.8507171086311875,7.109834422666179,1.0087144078442678,23.263798447979312,3
12.786835424263993,0.7298973313252827,0.5790230114601098,12.642415082412672,0.10924277455970605,112.04160505245562,303.6132330604065,1.513947302912567,5.31698449099186,0.999166028176218,24.189537812390157,3
13.4723274068769,0.6221940731162203,0.645013384949932,15.33724682995805,0.13538195279865373,131.3054951387121,388.0508362957062,1.931120459767186,4.993835969542851,1.0843086556819628,16.17910358721764,3
17.15828184410596,0.7840921850732792,0.6181470267327659,15.092778416383723,0.12916947631004905,95.35704164166742,414.1069626060113,1.885154048121608,7.671476613399089,0.9189816260038098,17.955678071613878,3
13.27456714189763,0.7057346354399351,0.7344188222728996,10.559543794242009,0.10372714005722884,107.31270392351978,293.897086989885,2.46690861361046,5.765527068983179,1.0033264857439312,16.11993173934312,3
16.31846047025123,0.6791871755065709,0.8000993652069743,12.65968082589362,0.13523943698129406,98.26577731458454,313.81216284837296,1.7541550893548155,5.617805535035453,0.8758697538459332,24.465632692820016,3
12.476360643491686,0.6876743121062909,0.7564728166405349,13.057760301108598,0.09345006345190929,125.97407080834691,339.71510203027304,1.6367855098062494,6.5434036778983735,0.7741911849107734,21.585458644768774,3
15.243076811545214,0.5810945275000161,0.5109955680454771,11.929691501284216,0.10986992045678917,87.76105608944641,401.65973409591004,1.6731258716132027,5.127174522650976,1.1759735196159866,18.965073061990623,3
16.150123622280816,0.6739049789796236,0.6035834805602938,13.510618530184011,0.1105067719628026,125.60500614313806,304.0531188289477,2.471265924769428,6.656676758574548,1.1122076095097826,20.56532945734816,3
14.186679161027909,0.6352197147871722,0.5169429511878595,15.490857662397804,0.12796857295764583,87.5988208405325,383.5612523022422,2.0942203077808874,7.177435658139194,0.8299392469055971,18.870626692969303,3
17.051089785797352,0.6605847853380791,0.5302194655312615,15.416388523394415,0.11961996769806083,112.63122880064651,272.72124230732817,1.5614715922886493,6.473485036222535,1.1516336986941098,22.99824469957362,3
12.55869826844921,0.6689067833668275,0.674287384497422,10.689105799894888,0.11238359983958535,127.76617636844452,261.01828755316734,1.8811650527105668,7.676306773539119,0.9629589865257598,16.327578009020115,3
16.218988071850276,0.7271554959927775,0.8021177327481953,15.349197328076052,0.11216512324688986,102.57246862836627,272.3744616032369,1.9898131974502609,6.026562720623628,0.7176579933279412,16.27964592987031,3
17.42300203311286,0.7235740879814359,0.6740173448317506,13.97431187672356,0.09463922665875064,130.13184461334856,327.5351709379457,2.207448966692087,7.5258983483946675,1.0923645606645214,24.202961005396688,3
13.289968150906533,0.5855186592784014,0.6233790234668357,11.125863769943306,0.105233448182391,129.47109061871134,345.21089189395786,1.7412178182210316,6.701224602482297,1.0835662304038172,23.44294511901207,3
12.63558863653061,0.7190083528917042,0.5973070889596498,14.622149486782654,0.10935013191857948,100.16777896571399,378.21912754561737,1.9981922281198214,6.768282573735979,1.1671888625702083,20.633764027061588,3
13.896592918732448,0.5748183203813968,0.8369806655416638,15.44081918194884,0.11976972898687077,92.2620994176855,327.177699042879,2.4410657814603964,7.584663230812119,0.9155092727697912,15.558608948913664,3
17.75024878926815,0.734270764229746,0.7178448671681648,10.166125607227308,0.13051810813087952,107.18322920180134,366.7324848045497,2.064611018310721,6.549755330939344,1.180308722216692,25.27684882985266,3
14.119572398709298,0.79180620113888,0.5478314584318592,9.605294093135148,0.10204421349210652,87.97532288354027,339.35919695829216,1.6876256660042597,5.0774677127111065,0.7973064291407856,20.1664326489853,3
11.507801280700976,0.6799834544033668,0.5617742490656575,10.070984516572736,0.13437895039860193,85.97324642276378,319.5818939739456,2.4159567169312925,7.704163146943015,0.7229179699635179,16.262036117544127,3
13.847469666477494,0.7977993947261857,0.8040785101316241,10.290274782184872,0.09578194100509974,83.49497985838406,323.84244993748337,1.7187994233531083,5.147411942827482,0.741628120108155,17.93039530887949,3
15.522178802355725,0.5706787793329666,0.525394316232953,12.51941342893251,0.11617845282466563,115.75013270854647,282.21731004105135,2.344002243841867,5.8815074589621394,0.9519522939447659,19.217500790582907,3
18.727710278883066,0.7819510747713885,0.5700376578164503,9.597721691699345,0.0897140180136084,112.32094959285084,380.97477734831875,1.7313951855775735,5.869475319453802,0.7331446308800346,18.277725473622603,3
11.867389299019662,0.827495730672051,0.6404333274281115,11.730889673151001,0.10835021574751746,106.4165594098828,282.8970524281053,1.6790485925073315,6.074032998845365,1.0637606281758767,20.30007593876997,3
17.271912217921447,0.5296618350252368,0.7840219385660272,12.651537422811849,0.13022598149816933,121.65010709428589,284.49371608646885,1.6720348415785038,5.02876680616325,1.0826832175642005,24.204932115896618,3
15.243933409911577,0.5781406509272352,0.7046656556608836,10.989960241314417,0.11532706907803114,113.52846719841256,324.33701462322733,2.223856745817752,6.101963620367485,1.0099981422137017,17.372757408041604,3
12.435499904075845,0.8254148407059857,0.6661530894228931,11.289372058571574,0.09889459564158731,105.58907527175955,278.87669190162103,1.789220769372612,6.3927069545474104,0.889392525810276,20.055073393422674,3
14.569111432650647,0.5588422987414855,0.545866612503226,14.792105671623787,0.08447459819337898,128.83474148231576,406.8522382357358,2.045879855250511,5.185833666917944,1.0911351268948315,17.775909517205406,3
14.592150355200792,0.7169730637055459,0.6075539961847519,12.86666114368505,0.11316621753783507,102.11179104627966,330.07455420436173,1.557793262135398,7.414149693118592,0.8911151203853563,16.97677897959095,3
18.09232500011202,0.6367888532148935,0.8345983319992112,14.352953543741075,0.12030474931695492,96.55682118883846,406.28430314636455,2.020442887953473,7.438284183475482,0.80448437481597,16.508759139651573,3
13.680981991974695,0.7561814311482453,0.681989753452789,15.913550396260705,0.10887868414416423,130.49817998274312,284.60081413915447,2.2865088209290274,7.727756402120488,1.137911167334843,17.81322002364897,3
16.10272226211193,0.8184616540413383,0.8016898058406807,9.901347586152745,0.08844998424656444,97.29862349690211,310.96257972204313,1.7212320690613307,5.111799905827803,0.9084981978552672,23.231809789019934,3
15.678148565755764,0.7368737996190156,0.5715391182519962,14.50833348972592,0.08449589422807445,91.57001024906891,346.5372444600898,2.253439269012338,7.359028487709294,1.0230911121072541,18.384155215837207,3
14.59206146807347,0.7057097056490598,0.7228264449340969,12.35480652296067,0.09808527947455063,114.95059175556852,319.2682003575458,2.4542074422110085,6.244201838754211,0.8269330571838496,23.009468205665595,3
13.339041462630103,0.6379696615579054,0.8243988019254224,11.06948051117336,0.10691461855724946,118.03196267556382,359.3375900299019,1.9552017681348168,6.203457755343164,0.8328710409321477,17.359678458069805,3
13.018159355770825,0.5988830688181758,0.7299345300402297,10.42959164745179,0.09076169657708219,90.58784979643131,297.6080574274908,2.172491469904947,4.892025690212729,1.0677003468815944,16.94816240973946,3
16.929517057676648,0.6511254132144919,0.7846228806443468,14.99828971529103,0.09169981330039301,122.62380743014941,323.5655956973966,2.227014005420706,7.176283473174999,1.1792690044399483,24.73835150996566,3
18.563452117172616,0.7592049629595423,0.7966305528714277,12.955978933537152,0.08434251733250535,132.43386096677318,337.888792447891,1.8032183523261325,6.41347298105185,1.168740540144719,20.14726344355451,3
12.89430931554163,0.5521654975409058,0.5083008905334488,14.541339360837192,0.12381489104185925,132.316565321167,321.5951714426284,1.9660176598937082,7.824014835121826,1.0879928036443836,24.004304809965134,3
12.346205253982419,0.7666194827965396,0.517188910724011,11.761148835258773,0.12553564089141506,106.40147244652054,415.57915327666825,1.9541934636547107,6.384500366246452,1.116879290136153,23.66156611764672,3
16.77326482888367,0.628151026652717,0.5672938557272262,14.140370349978937,0.09523483584187395,125.90515910177375,379.4337330253105,2.16685244275627,6.153145372089956,0.9980277784585239,25.34892620718158,3
14.801551190492761,0.8006332933924021,0.6078978961401224,9.929994389973196,0.10942592936871376,104.89320767271398,422.5986676932839,2.2882725157809496,5.451021983144493,1.1774783063485859,20.193030594342837,3
13.657814726332118,0.6449716072091962,0.6859968437545765,11.421212737143502,0.13154380036177266,124.03696323483467,406.3395848538853,1.9971832074830074,7.274051226350922,0.8036997722101282,22.738336641952976,3
17.98844718294029,0.6468820092704001,0.6311966343864388,12.770350380905501,0.09242453198760286,102.01873264595059,336.8290234130103,2.2135428033874267,7.381856996412182,0.817224805918455,21.27137668957472,3
12.228097926523146,0.6618261590781769,0.7697927768775803,12.854585836498863,0.09968469881941011,96.87352067704691,274.9969449445335,2.0512028446119226,5.732234322957455,1.1449164214972407,15.832498819594372,3
14.778491656600636,0.5737264271175064,0.5082445300931429,12.426922015959038,0.09566812717845213,129.11931798199677,271.482476215598,1.9287307683896278,5.4700425262654795,0.8475452390492737,23.998243489927415,3
16.955599537563828,0.7361927717277897,0.6218635117234497,10.775504130504741,0.10077614569855362,128.57077837459022,348.1728247705976,2.3078227211883,7.1043861299394315,0.8144721957797847,15.733002389160685,3
14.91556008562037,0.7408349924579329,0.5896700690842618,13.800505996173385,0.12054776196308581,94.37927622351359,338.92720690010447,2.3446374916294186,5.2133242396449,0.7252285786782224,22.578708546778767,3
12.459007727700369,0.5803942049803369,0.6243703488773069,12.70524412910567,0.08538637128425028,130.37773122540267,355.0726304379664,1.744052227595956,5.981541570883266,0.7570432921546728,22.86576409752056,3
18.423604803385697,0.7786587582729536,0.5289326163582149,12.91328262501694,0.08241396092305417,102.39019153407435,419.25369645411325,2.4623188694772655,7.500186771068112,0.9781008836506293,18.55073655346884,3
17.348151208347296,0.6349989956332246,0.8122927149277571,14.595470795246953,0.12910993300330614,116.13191101773586,274.9594572689167,2.1929472041202103,7.888844823229604,0.8316450059823954,22.864915907212396,3
16.68972977601262,0.6629526933518843,0.5900599237164068,14.843820583004462,0.10145094752201239,85.82767825973829,266.16393287776515,1.5190664595658008,5.797136299565587,0.8501068695384272,17.58990980999697,3
12.389669495873132,0.8081689266278776,0.6700852675347626,15.183925355399362,0.08942784634139582,117.6140450424185,291.2486391856698,2.2260622085500255,5.6275532905895265,0.9517615286670529,25.016629726287555,3
